key_candidate_id,source_file_id,version_id,file_name,domain,sheet,source_column,source_field,normalized_field,tags,entity,data_type,nonempty,uniqueness_pct,source_key_candidate,target_system,canonical_key,source_status,confidence,decision_status,required_test,owner_role,evidence_location
KEY-0241,FILE-038,VER-019-008,ЗП за февраль 2026.xlsx,Персонал и оплата труда,табель,1,2026-02-01 00:00:00,2026_02_01_00_00_00,unclassified,Не классифицировано,number,70,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0242,FILE-038,VER-019-008,ЗП за февраль 2026.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за февраль 2026 / № п/п",заработная_плата_выданная_на_карты_за_февраль_2026_o_п_п,unclassified,Не классифицировано,number,45,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0243,FILE-038,VER-019-008,ЗП за февраль 2026.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,46,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0244,FILE-038,VER-019-008,ЗП за февраль 2026.xlsx,Персонал и оплата труда,ЗП новеньких,1,Алтунина Елена / Булгакова Анастасия,алтунина_елена_булгакова_анастасия,unclassified,Не классифицировано,text,16,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0245,FILE-038,VER-019-008,ЗП за февраль 2026.xlsx,Персонал и оплата труда,ЗП новеньких,6,раб. С 17.02. / с 24 апр,раб_с_17_02_с_24_апр,unclassified,Не классифицировано,text,13,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0246,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,Распределение,7,МД,мд,unclassified,Не классифицировано,number,10,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0247,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,окладники,1,2025-01-01 00:00:00,2025_01_01_00_00_00,unclassified,Не классифицировано,text,46,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0248,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,ведомость мастера,1,2025-01-01 00:00:00 / Мастера,2025_01_01_00_00_00_мастера,unclassified,Не классифицировано,text,13,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0249,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,13,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0250,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,ведомость мастера,10,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,13,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0251,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,ведомость мастера,12,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,13,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0252,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,ведомость мастера,15,Итого на руки,итого_на_руки,amount,Финансовая операция,number,13,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0253,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,ведомость мастера,16,На руки по факту,на_руки_по_факту,budget_actual,Бюджет,number,13,100.0,Да,FP&A / BI,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0254,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,Олейник,3,Описание работы,описание_работы,product_name,SKU,text,20,100.0,Да,MDM / PLM / ERP,canonical_sku,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0255,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за январь 2025 / № п/п",заработная_плата_выданная_на_карты_за_январь_2025_o_п_п,unclassified,Не классифицировано,number,39,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0256,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,40,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0257,FILE-039,VER-019-001,ЗП за январь 2025.xlsx,Персонал и оплата труда,Отчет Салахова,6,отгружено,отгружено,unclassified,Не классифицировано,number,20,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0258,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,окладники,1,2026-01-01 00:00:00,2026_01_01_00_00_00,unclassified,Не классифицировано,text,53,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0259,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ведомость мастера,1,2026-01-01 00:00:00 / Мастера,2026_01_01_00_00_00_мастера,unclassified,Не классифицировано,text,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0260,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ведомость мастера,3,Сдельная оплата,сдельная_оплата,unclassified,Не классифицировано,number,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0261,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ведомость мастера,11,"Итого, без бонуса",итого_без_бонуса,amount,Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0262,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ведомость мастера,13,Итого к выплате,итого_к_выплате,amount; salary,ФОТ; Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр; ЗУП / ERP,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0263,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ведомость мастера,16,Итого на руки,итого_на_руки,amount,Финансовая операция,number,15,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0264,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,карты,1,"Заработная плата, выданная на карты, за январь 2026 / № п/п",заработная_плата_выданная_на_карты_за_январь_2026_o_п_п,unclassified,Не классифицировано,number,45,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0265,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,карты,2,ФИО,фио,employee_name,Сотрудник,text,46,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0266,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,табель,1,2026-01-01 00:00:00,2026_01_01_00_00_00,unclassified,Не классифицировано,number,70,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0267,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,табель,37,Примечание,примечание,comment,Комментарий,text,13,100.0,Да,В контексте первичного регистра,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0268,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,Новикова,3,"ДМ сбор коллекции к отправке, коммуникация",дм_сбор_коллекции_к_отправке_коммуникация,collection_id; unit,Коллекция; Материал,text,3,100.0,Да,ERP / WMS; PLM,collection_id,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0269,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ЗП новеньких,1,Алтунина Елена / Булгакова Анастасия,алтунина_елена_булгакова_анастасия,unclassified,Не классифицировано,text,15,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0270,FILE-040,VER-019-007,ЗП за январь 2026.xlsx,Персонал и оплата труда,ЗП новеньких,6,раб. С 17.02. / с 24 апр,раб_с_17_02_с_24_апр,unclassified,Не классифицировано,text,12,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0271,FILE-041,VER-035-001,зп_конструкторы_01.26.xlsx,Персонал и оплата труда,констр 09.24 старый,1,ФИО,фио,employee_name,Сотрудник,text,10,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0272,FILE-041,VER-035-001,зп_конструкторы_01.26.xlsx,Персонал и оплата труда,сметк 01.25,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,33,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0273,FILE-041,VER-035-001,зп_конструкторы_01.26.xlsx,Персонал и оплата труда,сметк 01.25,3,Ткань,ткань,material_id,Материал,text,30,73.3,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0274,FILE-041,VER-035-001,зп_конструкторы_01.26.xlsx,Персонал и оплата труда,сметк 01.25,6,Заказчик,заказчик,customer,Клиент,text,40,60.0,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0275,FILE-042,VER-036-001,зп_конструкторы_02.26.xlsx,Персонал и оплата труда,констр 09.24 старый,1,ФИО,фио,employee_name,Сотрудник,text,10,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0276,FILE-042,VER-036-001,зп_конструкторы_02.26.xlsx,Персонал и оплата труда,сметк 01.25,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,33,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0277,FILE-042,VER-036-001,зп_конструкторы_02.26.xlsx,Персонал и оплата труда,сметк 01.25,3,Ткань,ткань,material_id,Материал,text,30,73.3,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0278,FILE-042,VER-036-001,зп_конструкторы_02.26.xlsx,Персонал и оплата труда,сметк 01.25,6,Заказчик,заказчик,customer,Клиент,text,40,60.0,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0279,FILE-043,VER-037-001,зп_конструкторы_03.26.xlsx,Персонал и оплата труда,констр 09.24 старый,1,ФИО,фио,employee_name,Сотрудник,text,10,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0280,FILE-043,VER-037-001,зп_конструкторы_03.26.xlsx,Персонал и оплата труда,сметк 01.25,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,33,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0281,FILE-043,VER-037-001,зп_конструкторы_03.26.xlsx,Персонал и оплата труда,сметк 01.25,3,Ткань,ткань,material_id,Материал,text,30,73.3,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0282,FILE-043,VER-037-001,зп_конструкторы_03.26.xlsx,Персонал и оплата труда,сметк 01.25,6,Заказчик,заказчик,customer,Клиент,text,40,60.0,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0283,FILE-044,VER-038-001,зп_конструкторы_04.26.xlsx,Персонал и оплата труда,констр 09.24 старый,1,ФИО,фио,employee_name,Сотрудник,text,10,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0284,FILE-044,VER-038-001,зп_конструкторы_04.26.xlsx,Персонал и оплата труда,сметк 01.25,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,33,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0285,FILE-044,VER-038-001,зп_конструкторы_04.26.xlsx,Персонал и оплата труда,сметк 01.25,3,Ткань,ткань,material_id,Материал,text,30,73.3,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0286,FILE-044,VER-038-001,зп_конструкторы_04.26.xlsx,Персонал и оплата труда,сметк 01.25,6,Заказчик,заказчик,customer,Клиент,text,40,60.0,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0287,FILE-045,VER-039-001,зп_конструкторы_05.26.xlsx,Персонал и оплата труда,констр 09.24 старый,1,ФИО,фио,employee_name,Сотрудник,text,10,100.0,Да,HRIS / ЗУП,employee_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",HR,
KEY-0288,FILE-045,VER-039-001,зп_конструкторы_05.26.xlsx,Персонал и оплата труда,сметк 01.25,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,33,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0289,FILE-045,VER-039-001,зп_конструкторы_05.26.xlsx,Персонал и оплата труда,сметк 01.25,3,Ткань,ткань,material_id,Материал,text,30,73.3,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0290,FILE-045,VER-039-001,зп_конструкторы_05.26.xlsx,Персонал и оплата труда,сметк 01.25,6,Заказчик,заказчик,customer,Клиент,text,40,60.0,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0291,FILE-046,VER-040-001,ЗП_ЦЕХ 01.26.xlsx,Персонал и оплата труда,портн 01.26,4,Ткань,ткань,material_id,Материал,text,132,59.1,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0292,FILE-046,VER-040-001,ЗП_ЦЕХ 01.26.xlsx,Персонал и оплата труда,портн 01.26,7,Заказчик,заказчик,customer,Клиент,text,130,20.8,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0293,FILE-046,VER-040-001,ЗП_ЦЕХ 01.26.xlsx,Персонал и оплата труда,сметка 01.26,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,30,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0294,FILE-046,VER-040-001,ЗП_ЦЕХ 01.26.xlsx,Персонал и оплата труда,сметка 01.26,3,Ткань,ткань,material_id,Материал,text,29,62.1,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0295,FILE-046,VER-040-001,ЗП_ЦЕХ 01.26.xlsx,Персонал и оплата труда,сметка 01.26,6,Заказчик,заказчик,customer,Клиент,text,35,68.6,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0296,FILE-047,VER-041-001,ЗП_ЦЕХ 02.26.xlsx,Персонал и оплата труда,портн 02.26,4,Ткань,ткань,material_id,Материал,text,113,64.6,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0297,FILE-047,VER-041-001,ЗП_ЦЕХ 02.26.xlsx,Персонал и оплата труда,портн 02.26,7,Заказчик,заказчик,customer,Клиент,text,115,32.2,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0298,FILE-047,VER-041-001,ЗП_ЦЕХ 02.26.xlsx,Персонал и оплата труда,сметка 02.26,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,31,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0299,FILE-047,VER-041-001,ЗП_ЦЕХ 02.26.xlsx,Персонал и оплата труда,сметка 02.26,3,Ткань,ткань,material_id,Материал,text,28,67.9,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0300,FILE-047,VER-041-001,ЗП_ЦЕХ 02.26.xlsx,Персонал и оплата труда,сметка 02.26,6,Заказчик,заказчик,customer,Клиент,text,32,65.6,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0301,FILE-048,VER-042-001,ЗП_ЦЕХ 03.26.xlsx,Персонал и оплата труда,портн 03.26,4,Ткань,ткань,material_id,Материал,text,178,66.3,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0302,FILE-048,VER-042-001,ЗП_ЦЕХ 03.26.xlsx,Персонал и оплата труда,портн 03.26,7,Заказчик,заказчик,customer,Клиент,text,165,25.5,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0303,FILE-048,VER-042-001,ЗП_ЦЕХ 03.26.xlsx,Персонал и оплата труда,сметка 03.26,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,26,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0304,FILE-048,VER-042-001,ЗП_ЦЕХ 03.26.xlsx,Персонал и оплата труда,сметка 03.26,3,Ткань,ткань,material_id,Материал,text,24,79.2,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0305,FILE-048,VER-042-001,ЗП_ЦЕХ 03.26.xlsx,Персонал и оплата труда,сметка 03.26,6,Заказчик,заказчик,customer,Клиент,text,29,72.4,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0306,FILE-049,VER-043-001,ЗП_ЦЕХ 04.26.xlsx,Персонал и оплата труда,портн 04.26,4,Ткань,ткань,material_id,Материал,text,164,62.8,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0307,FILE-049,VER-043-001,ЗП_ЦЕХ 04.26.xlsx,Персонал и оплата труда,портн 04.26,7,Заказчик,заказчик,customer,Клиент,text,161,31.1,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0308,FILE-049,VER-043-001,ЗП_ЦЕХ 04.26.xlsx,Персонал и оплата труда,сметка 04.26,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,31,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0309,FILE-049,VER-043-001,ЗП_ЦЕХ 04.26.xlsx,Персонал и оплата труда,сметка 04.26,3,Ткань,ткань,material_id,Материал,text,31,74.2,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0310,FILE-049,VER-043-001,ЗП_ЦЕХ 04.26.xlsx,Персонал и оплата труда,сметка 04.26,6,Заказчик,заказчик,customer,Клиент,text,35,57.1,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0311,FILE-050,VER-044-001,ЗП_ЦЕХ 05.26.xlsx,Персонал и оплата труда,портн 05.26,4,Ткань,ткань,material_id,Материал,text,155,62.6,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0312,FILE-050,VER-044-001,ЗП_ЦЕХ 05.26.xlsx,Персонал и оплата труда,портн 05.26,7,Заказчик,заказчик,customer,Клиент,text,160,30.6,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0313,FILE-050,VER-044-001,ЗП_ЦЕХ 05.26.xlsx,Персонал и оплата труда,сметка 05.26,1,Посысаева Наталья / № п/п,посысаева_наталья_o_п_п,unclassified,Не классифицировано,number,41,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0314,FILE-050,VER-044-001,ЗП_ЦЕХ 05.26.xlsx,Персонал и оплата труда,сметка 05.26,3,Ткань,ткань,material_id,Материал,text,41,78.0,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0315,FILE-050,VER-044-001,ЗП_ЦЕХ 05.26.xlsx,Персонал и оплата труда,сметка 05.26,6,Заказчик,заказчик,customer,Клиент,text,46,47.8,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0316,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,салон,1,клиент,клиент,customer,Клиент,text,357,100.0,Да,CRM,customer,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0317,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,салон,2,артикул,артикул,sku,SKU,text,2813,89.8,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0318,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,салон,3,описание,описание,product_name,SKU,text,4547,100.0,Да,MDM / PLM / ERP,canonical_sku,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0319,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,маг,1,артикул,артикул,sku,SKU,text,10358,100.0,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0320,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,маг,6,клиент,клиент,customer,Клиент,text,11089,61.2,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0321,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,финансы,1,Клиент,клиент,customer,Клиент,text,465,100.0,Да,CRM,customer,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0322,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,финансы,2,Дата платежа,дата_платежа,payment_id; operation_date,Платёж,date,6579,100.0,Да,Клиент-банк / ERP,payment_id,Требует подтверждения владельца,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0323,FILE-051,VER-045-001,МД — копия.xlsx,Себестоимость и производство,финансы,3,"Сумма платежа, евро",сумма_платежа_евро,payment_id; amount,Платёж; Финансовая операция,number,2653,88.1,Да,ERP / финансовый регистр; Клиент-банк / ERP,payment_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
